sentence,binary_label,tags
today its obvious that the brawny sixfoot oneinch musician made the right choice,0,O O O O O O O O O O O O O
at mr mcduffie has a rich fullbodied tone an admirable rhythmic precision and an increasingly busy schedule,0,O O O O O O O O O O O O O O O O O
hes currently in the midst of a city us tour with yehudi menuhin and the warsaw sinfonia with stops including charleston sc oct sarasota fla oct tampa fla oct and miami oct,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
later this season he gives a recital at washingtons kennedy center and appears as soloist with several major orchestras,0,O O O O O O O O O O O O O O O O O O O
yet mr mcduffies career has developed at a slower pace than those of some of his better known contemporaries,0,O O O O O O O O O O O O O O O O O O O
during the late s he was part of a musical brat pack a group of budding virtuosos who studied at the juilliard school with the noted pedagogue dorothy delay,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
his violin classmates included shlomo mintz a protege of isaac stern who performed with major orchestras while still a student choliang lin who joined the roster of icm artists inc at the age of and nadja salernosonnenberg who launched her career by winning the naumberg competition,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
young mcduffies first violin teacher was henrik schwarzenberger a hungarian refugee who taught in the macon public school system he taught me how to play like a gypsy jokes the musician i didnt learn to count until i got to juilliard after studies at that conservatorys precollege division with an assistant to the legendary instructor ivan galamian he switched at the college level to miss delay mr galamians longtime assistant and ultimately his rival i think i had to prove myself to her says mr mcduffie but she was always encouraging,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
she only put her foot down twice he continues in my freshman year my roommate was known as a party animal,0,O O O O O O O O O O O O O O O O O O O O O
the second incident took place after mr mcduffie gave an ambitious student recital and was feeling rather pleased with himself,0,O O O O O O O O O O O O O O O O O O O O
miss delay requested that he come to her studio with a tape of the recital we listened to the chausson poeme he recalls and she said you hear the first note that bflat,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
it was also at juilliard that mr mcduffie discovered his predilection for conservative thcentury american composers such as david diamond and samuel barber,0,O O O O O O O O O O O O O O O O O O O O O O O
after winning a school competition with a performance of the latters violin concerto mr mcduffie was invited to play the work for the composer who was dying of cancer,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
theres a beautiful coplandesque motif hed kill me if he heard me say that throughout the first movement the only time the violin has it is right at the end,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
its written marcato in the score and i played it that way kind of giguelike,0,O O O O O O O O O O O O O O O
if a conductor is sensitive enough to bring down the orchestra volume at that point it makes the piece magical,0,O O O O O O O O O O O O O O O O O O O O
i dont know why barber never told anybody else,0,O O O O O O O O O
since leaving juilliard mr mcduffie has made some smart moves and some controversial ones,0,O O O O O O O O O O O O O O
his guest appearance on the nbc soap opera another world scandalized musical elitists,0,O O O O O O O O O O O O O
mr mcduffies sweet tone heartfelt lyricism and rhythmic punch make him an ideal interpreter of both works,0,O O O O O O O O O O O O O O O O O
aided by the fluid playing of the st louis symphony under leonard slatkins direction this serenade really swings,0,O O O O O O O O O O O O O O O O O O
mr schumans violin concerto which sounds more like a mildly atonal rhapsody for solo violin with orchestral accompaniment meanders until the propulsive agitato fervente but there are ample rewards in its plaintive slow sections and virtuoso fireworks for soloist brass and timpani,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
at avery fisher hall here mr mcduffie was heard recently with mr menuhin and the warsaw sinfonia in more conventional fare bruchs overwrought violin concerto in g minor his performance was so effusive and driven that the phrases rarely breathed,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
the member sinfonia played adroitly with a big lush sound that belied its size,0,O O O O O O O O O O O O O O
whatever he plays mr mcduffie finds satisfaction in the music itself something greater out there than me as he puts it during an interview at the manhattan apartment he shares with wife camille a literary publicist a normal person did not write the beethoven violin concerto he declares even when i hear it played badly im still humbled by the piece,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
ms jepson is a freelance music writer in new york,0,O O O O O O O O O O
are consumers too deep in hock,0,O O O O O O
a lot of observers think so and if theyre right the whole economy as well as the spendthrifts among us could be hurt,0,O O O O O O O O O O O O O O O O O O O O O O O
a sudden forced cutback by consumers who normally account for about twothirds of economic activity would damp the economy at a time when plantandequipment spending is slowing and deficitracked governments cant readily take up the slack,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
